CPX-1883	HAP1 transcriptional repressor complex, SSA2 variant	S000217777	C	organelle	GO:0043226	protein complex
CPX-1883	HAP1 transcriptional repressor complex, SSA2 variant	S000217777	P	biological process	GO:0008150	protein complex
CPX-1884	HDA1 histone deacetylase complex	S000217778	F	DNA binding	GO:0003677	protein complex
CPX-1884	HDA1 histone deacetylase complex	S000217778	P	biological process	GO:0008150	protein complex
CPX-1885	NineTeen complex	S000217779	P	RNA splicing	GO:0008380	protein complex
CPX-1885	NineTeen complex	S000217779	P	mRNA processing	GO:0006397	protein complex
CPX-1886	Post-mRNA release spliceosomal complex	S000217780	P	biological process	GO:0008150	protein complex
CPX-1887	Vacuolar SNARE complex VAM3-VTI1-VAM7-YKT6	S000217781	C	membrane	GO:0016020	protein complex
CPX-1887	Vacuolar SNARE complex VAM3-VTI1-VAM7-YKT6	S000217781	P	membrane fusion	GO:0061025	protein complex
CPX-1887	Vacuolar SNARE complex VAM3-VTI1-VAM7-YKT6	S000217781	P	membrane organization	GO:0061024	protein complex
CPX-1887	Vacuolar SNARE complex VAM3-VTI1-VAM7-YKT6	S000217781	P	organelle fusion	GO:0048284	protein complex
CPX-1887	Vacuolar SNARE complex VAM3-VTI1-VAM7-YKT6	S000217781	P	transport	GO:0006810	protein complex
CPX-1887	Vacuolar SNARE complex VAM3-VTI1-VAM7-YKT6	S000217781	P	vesicle organization	GO:0016050	protein complex
CPX-1888	RSC chromatin remodelling complex, variant RSC2	S000217782	F	chromatin binding	GO:0003682	protein complex
CPX-1888	RSC chromatin remodelling complex, variant RSC2	S000217782	P	cellular component assembly	GO:0022607	protein complex
CPX-1888	RSC chromatin remodelling complex, variant RSC2	S000217782	P	chromatin organization	GO:0006325	protein complex
CPX-1889	RSC chromatin remodelling complex, variant RSC1	S000217783	C	chromatin	GO:0000785	protein complex
CPX-1889	RSC chromatin remodelling complex, variant RSC1	S000217783	F	chromatin binding	GO:0003682	protein complex
CPX-1889	RSC chromatin remodelling complex, variant RSC1	S000217783	P	cellular component assembly	GO:0022607	protein complex
CPX-1889	RSC chromatin remodelling complex, variant RSC1	S000217783	P	chromatin organization	GO:0006325	protein complex
CPX-1890	Exocyst	S000217784	F	ion binding	GO:0043167	protein complex
CPX-1890	Exocyst	S000217784	F	lipid binding	GO:0008289	protein complex
CPX-1890	Exocyst	S000217784	P	biological process	GO:0008150	protein complex
CPX-1891	RPB4-RPB7 subcomplex	S000217786	C	P-body	GO:0000932	protein complex
CPX-1891	RPB4-RPB7 subcomplex	S000217786	C	intracellular membraneless organelle	GO:0043232	protein complex
CPX-1891	RPB4-RPB7 subcomplex	S000217786	C	organelle	GO:0043226	protein complex
CPX-1891	RPB4-RPB7 subcomplex	S000217786	F	RNA binding	GO:0003723	protein complex
CPX-1891	RPB4-RPB7 subcomplex	S000217786	P	DNA-templated transcription initiation	GO:0006352	protein complex
CPX-1891	RPB4-RPB7 subcomplex	S000217786	P	RNA catabolic process	GO:0006401	protein complex
CPX-1891	RPB4-RPB7 subcomplex	S000217786	P	biosynthetic process	GO:0009058	protein complex
CPX-1891	RPB4-RPB7 subcomplex	S000217786	P	catabolic process	GO:0009056	protein complex
CPX-1891	RPB4-RPB7 subcomplex	S000217786	P	nucleobase-containing compound catabolic process	GO:0034655	protein complex
CPX-1892	Mitochondrial inner membrane peptidase complex	S000217787	C	membrane	GO:0016020	protein complex
CPX-1892	Mitochondrial inner membrane peptidase complex	S000217787	F	hydrolase activity	GO:0016787	protein complex
CPX-1892	Mitochondrial inner membrane peptidase complex	S000217787	F	peptidase activity	GO:0008233	protein complex
CPX-1892	Mitochondrial inner membrane peptidase complex	S000217787	P	protein maturation	GO:0051604	protein complex
CPX-1893	MPP10 complex	S000217788	F	RNA binding	GO:0003723	protein complex
CPX-1893	MPP10 complex	S000217788	F	rRNA binding	GO:0019843	protein complex
CPX-1893	MPP10 complex	S000217788	P	rRNA processing	GO:0006364	protein complex
CPX-1894	COP9 signalosome complex	S000217789	C	nucleus	GO:0005634	protein complex
CPX-1894	COP9 signalosome complex	S000217789	C	organelle	GO:0043226	protein complex
CPX-1894	COP9 signalosome complex	S000217789	F	hydrolase activity	GO:0016787	protein complex
CPX-1894	COP9 signalosome complex	S000217789	F	peptidase activity	GO:0008233	protein complex
CPX-1894	COP9 signalosome complex	S000217789	P	protein modification by small protein conjugation or removal	GO:0070647	protein complex
CPX-1894	COP9 signalosome complex	S000217789	P	regulation of protein modification process	GO:0031399	protein complex
CPX-1895	mRNA cleavage factor complex CFIA	S000217790	F	RNA binding	GO:0003723	protein complex
CPX-1895	mRNA cleavage factor complex CFIA	S000217790	F	mRNA binding	GO:0003729	protein complex
CPX-1895	mRNA cleavage factor complex CFIA	S000217790	P	mRNA processing	GO:0006397	protein complex
CPX-1896	mRNA cleavage factor complex CFI	S000217791	F	RNA binding	GO:0003723	protein complex
CPX-1896	mRNA cleavage factor complex CFI	S000217791	F	mRNA binding	GO:0003729	protein complex
CPX-1896	mRNA cleavage factor complex CFI	S000217791	P	mRNA processing	GO:0006397	protein complex
CPX-1898	CBF3 complex	S000217792	C	intracellular membraneless organelle	GO:0043232	protein complex
CPX-1898	CBF3 complex	S000217792	C	kinetochore	GO:0000776	protein complex
CPX-1898	CBF3 complex	S000217792	C	organelle	GO:0043226	protein complex
CPX-1898	CBF3 complex	S000217792	F	DNA binding	GO:0003677	protein complex
CPX-1898	CBF3 complex	S000217792	P	cellular component assembly	GO:0022607	protein complex
CPX-1898	CBF3 complex	S000217792	P	chromosome organization	GO:0051276	protein complex
CPX-1898	CBF3 complex	S000217792	P	organelle assembly	GO:0070925	protein complex
CPX-1898	CBF3 complex	S000217792	P	protein-containing complex assembly	GO:0065003	protein complex
CPX-1899	Spc105 complex	S000217936	C	intracellular membraneless organelle	GO:0043232	protein complex
CPX-1899	Spc105 complex	S000217936	C	kinetochore	GO:0000776	protein complex
CPX-1899	Spc105 complex	S000217936	C	organelle	GO:0043226	protein complex
CPX-1899	Spc105 complex	S000217936	P	cellular component assembly	GO:0022607	protein complex
CPX-1899	Spc105 complex	S000217936	P	chromosome organization	GO:0051276	protein complex
CPX-1899	Spc105 complex	S000217936	P	organelle assembly	GO:0070925	protein complex
CPX-1899	Spc105 complex	S000217936	P	protein-containing complex assembly	GO:0065003	protein complex
CPX-1900	Chromosomal passenger complex	S000218014	F	kinase activity	GO:0016301	protein complex
CPX-1900	Chromosomal passenger complex	S000218014	F	transferase activity	GO:0016740	protein complex
CPX-1900	Chromosomal passenger complex	S000218014	P	regulation of cell cycle	GO:0051726	protein complex
CPX-1900	Chromosomal passenger complex	S000218014	P	regulation of organelle organization	GO:0033043	protein complex
CPX-1901	Peroxisomal receptor export module complex	S000217793	C	membrane	GO:0016020	protein complex
CPX-1901	Peroxisomal receptor export module complex	S000217793	C	organelle	GO:0043226	protein complex
CPX-1901	Peroxisomal receptor export module complex	S000217793	F	ATP hydrolysis activity	GO:0016887	protein complex
CPX-1901	Peroxisomal receptor export module complex	S000217793	F	hydrolase activity	GO:0016787	protein complex
CPX-1901	Peroxisomal receptor export module complex	S000217793	F	protein transporter activity	GO:0140318	protein complex
CPX-1901	Peroxisomal receptor export module complex	S000217793	P	biological process	GO:0008150	protein complex
CPX-1903	PEX2-PEX10-PEX12 ubiquitin ligase complex	S000217795	C	membrane	GO:0016020	protein complex
CPX-1903	PEX2-PEX10-PEX12 ubiquitin ligase complex	S000217795	C	organelle	GO:0043226	protein complex
CPX-1903	PEX2-PEX10-PEX12 ubiquitin ligase complex	S000217795	F	acyltransferase activity	GO:0016746	protein complex
CPX-1903	PEX2-PEX10-PEX12 ubiquitin ligase complex	S000217795	F	protein transporter activity	GO:0140318	protein complex
CPX-1903	PEX2-PEX10-PEX12 ubiquitin ligase complex	S000217795	F	transferase activity	GO:0016740	protein complex
CPX-1903	PEX2-PEX10-PEX12 ubiquitin ligase complex	S000217795	F	transmembrane transporter activity	GO:0022857	protein complex
CPX-1903	PEX2-PEX10-PEX12 ubiquitin ligase complex	S000217795	P	peroxisome organization	GO:0007031	protein complex
CPX-1903	PEX2-PEX10-PEX12 ubiquitin ligase complex	S000217795	P	protein modification by small protein conjugation or removal	GO:0070647	protein complex
CPX-1903	PEX2-PEX10-PEX12 ubiquitin ligase complex	S000217795	P	transmembrane transport	GO:0055085	protein complex
CPX-1903	PEX2-PEX10-PEX12 ubiquitin ligase complex	S000217795	P	transport	GO:0006810	protein complex
CPX-1904	Peroxisomal PEX13-PEX14-PEX17 docking complex	S000217796	C	membrane	GO:0016020	protein complex
CPX-1904	Peroxisomal PEX13-PEX14-PEX17 docking complex	S000217796	C	organelle	GO:0043226	protein complex
CPX-1904	Peroxisomal PEX13-PEX14-PEX17 docking complex	S000217796	F	protein transporter activity	GO:0140318	protein complex
CPX-1904	Peroxisomal PEX13-PEX14-PEX17 docking complex	S000217796	F	transmembrane transporter activity	GO:0022857	protein complex
CPX-1904	Peroxisomal PEX13-PEX14-PEX17 docking complex	S000217796	P	transmembrane transport	GO:0055085	protein complex
CPX-1904	Peroxisomal PEX13-PEX14-PEX17 docking complex	S000217796	P	transport	GO:0006810	protein complex
CPX-1905	Peroxisomal PEX7-PEX18 receptor complex	S000217797	C	cytoplasm	GO:0005737	protein complex
CPX-1905	Peroxisomal PEX7-PEX18 receptor complex	S000217797	C	membrane	GO:0016020	protein complex
CPX-1905	Peroxisomal PEX7-PEX18 receptor complex	S000217797	C	organelle	GO:0043226	protein complex
CPX-1905	Peroxisomal PEX7-PEX18 receptor complex	S000217797	F	molecular function	GO:0003674	protein complex
CPX-1905	Peroxisomal PEX7-PEX18 receptor complex	S000217797	P	peroxisome organization	GO:0007031	protein complex
CPX-1905	Peroxisomal PEX7-PEX18 receptor complex	S000217797	P	transmembrane transport	GO:0055085	protein complex
CPX-1905	Peroxisomal PEX7-PEX18 receptor complex	S000217797	P	transport	GO:0006810	protein complex
CPX-1906	Peroxisomal PEX7-PEX21 receptor complex	S000217798	C	cytoplasm	GO:0005737	protein complex
CPX-1906	Peroxisomal PEX7-PEX21 receptor complex	S000217798	C	membrane	GO:0016020	protein complex
CPX-1906	Peroxisomal PEX7-PEX21 receptor complex	S000217798	C	organelle	GO:0043226	protein complex
CPX-1906	Peroxisomal PEX7-PEX21 receptor complex	S000217798	F	molecular function	GO:0003674	protein complex
CPX-1906	Peroxisomal PEX7-PEX21 receptor complex	S000217798	P	peroxisome organization	GO:0007031	protein complex
CPX-1906	Peroxisomal PEX7-PEX21 receptor complex	S000217798	P	transmembrane transport	GO:0055085	protein complex
CPX-1906	Peroxisomal PEX7-PEX21 receptor complex	S000217798	P	transport	GO:0006810	protein complex
CPX-1939	TRAPP II complex	S000218201	F	enzyme regulator activity	GO:0030234	protein complex
CPX-1939	TRAPP II complex	S000218201	F	guanyl-nucleotide exchange factor activity	GO:0005085	protein complex
CPX-1939	TRAPP II complex	S000218201	P	Golgi vesicle transport	GO:0048193	protein complex
CPX-1939	TRAPP II complex	S000218201	P	endosomal transport	GO:0016197	protein complex
CPX-1939	TRAPP II complex	S000218201	P	transport	GO:0006810	protein complex
CPX-1939	TRAPP II complex	S000218201	P	vesicle-mediated transport	GO:0016192	protein complex
CPX-1940	TRAPPI protein complex	S000218203	F	enzyme regulator activity	GO:0030234	protein complex
CPX-1940	TRAPPI protein complex	S000218203	F	guanyl-nucleotide exchange factor activity	GO:0005085	protein complex
CPX-1940	TRAPPI protein complex	S000218203	P	Golgi vesicle transport	GO:0048193	protein complex
CPX-1940	TRAPPI protein complex	S000218203	P	transport	GO:0006810	protein complex
CPX-1940	TRAPPI protein complex	S000218203	P	vesicle-mediated transport	GO:0016192	protein complex
CPX-1947	Methionyl glutamyl tRNA synthetase complex	S000218204	F	ion binding	GO:0043167	protein complex
CPX-1947	Methionyl glutamyl tRNA synthetase complex	S000218204	F	ligase activity	GO:0016874	protein complex
CPX-1947	Methionyl glutamyl tRNA synthetase complex	S000218204	P	amino acid metabolic process	GO:0006520	protein complex
CPX-1947	Methionyl glutamyl tRNA synthetase complex	S000218204	P	tRNA aminoacylation for protein translation	GO:0006418	protein complex
CPX-1947	Methionyl glutamyl tRNA synthetase complex	S000218204	P	tRNA metabolic process	GO:0006399	protein complex
CPX-2091	DNA polymerase alpha:primase complex	S000218006	F	DNA binding	GO:0003677	protein complex
CPX-2091	DNA polymerase alpha:primase complex	S000218006	F	nucleotidyltransferase activity	GO:0016779	protein complex
CPX-2091	DNA polymerase alpha:primase complex	S000218006	F	transferase activity	GO:0016740	protein complex
CPX-2091	DNA polymerase alpha:primase complex	S000218006	P	DNA metabolic process	GO:0006259	protein complex
CPX-21	Replication protein A complex	S000217803	C	nucleus	GO:0005634	protein complex
CPX-21	Replication protein A complex	S000217803	C	organelle	GO:0043226	protein complex
CPX-21	Replication protein A complex	S000217803	F	DNA binding	GO:0003677	protein complex
CPX-21	Replication protein A complex	S000217803	P	DNA damage response	GO:0006974	protein complex
CPX-21	Replication protein A complex	S000217803	P	DNA metabolic process	GO:0006259	protein complex
CPX-21	Replication protein A complex	S000217803	P	DNA recombination	GO:0006310	protein complex
CPX-21	Replication protein A complex	S000217803	P	DNA repair	GO:0006281	protein complex
CPX-21	Replication protein A complex	S000217803	P	DNA replication	GO:0006260	protein complex
CPX-21	Replication protein A complex	S000217803	P	chromosome organization	GO:0051276	protein complex
CPX-21	Replication protein A complex	S000217803	P	response to stress	GO:0006950	protein complex
CPX-21	Replication protein A complex	S000217803	P	telomere organization	GO:0032200	protein complex
CPX-2101	DNA polymerase delta complex	S000218008	F	DNA binding	GO:0003677	protein complex
CPX-2101	DNA polymerase delta complex	S000218008	F	nucleotidyltransferase activity	GO:0016779	protein complex
CPX-2101	DNA polymerase delta complex	S000218008	F	transferase activity	GO:0016740	protein complex
CPX-2101	DNA polymerase delta complex	S000218008	P	DNA metabolic process	GO:0006259	protein complex
CPX-2110	DNA polymerase epsilon complex	S000218009	F	DNA binding	GO:0003677	protein complex
CPX-2110	DNA polymerase epsilon complex	S000218009	F	nucleotidyltransferase activity	GO:0016779	protein complex
CPX-2110	DNA polymerase epsilon complex	S000218009	F	transferase activity	GO:0016740	protein complex
CPX-2110	DNA polymerase epsilon complex	S000218009	P	DNA metabolic process	GO:0006259	protein complex
CPX-2110	DNA polymerase epsilon complex	S000218009	P	DNA replication	GO:0006260	protein complex
CPX-2112	Telosome complex	S000218205	F	DNA binding	GO:0003677	protein complex
CPX-2112	Telosome complex	S000218205	P	DNA metabolic process	GO:0006259	protein complex
CPX-2112	Telosome complex	S000218205	P	chromatin organization	GO:0006325	protein complex
CPX-2112	Telosome complex	S000218205	P	chromosome organization	GO:0051276	protein complex
CPX-2112	Telosome complex	S000218205	P	telomere organization	GO:0032200	protein complex
CPX-2122	Swr1 chromatin remodelling complex	S000218206	C	chromatin	GO:0000785	protein complex
CPX-2122	Swr1 chromatin remodelling complex	S000218206	F	chromatin binding	GO:0003682	protein complex
CPX-2122	Swr1 chromatin remodelling complex	S000218206	F	ion binding	GO:0043167	protein complex
CPX-2122	Swr1 chromatin remodelling complex	S000218206	P	biological process	GO:0008150	protein complex
CPX-2143	Hpa2 acetyltransferase	S000217885	C	nucleus	GO:0005634	protein complex
CPX-2143	Hpa2 acetyltransferase	S000217885	C	organelle	GO:0043226	protein complex
CPX-2143	Hpa2 acetyltransferase	S000217885	F	acyltransferase activity	GO:0016746	protein complex
CPX-2143	Hpa2 acetyltransferase	S000217885	F	transferase activity	GO:0016740	protein complex
CPX-2143	Hpa2 acetyltransferase	S000217885	P	peptidyl-amino acid modification	GO:0018193	protein complex
CPX-2143	Hpa2 acetyltransferase	S000217885	P	protein acylation	GO:0043543	protein complex
CPX-2146	SYP1 endocytic adapter complex	S000218223	C	site of polarized growth	GO:0030427	protein complex
CPX-2146	SYP1 endocytic adapter complex	S000218223	P	cell morphogenesis	GO:0000902	protein complex
CPX-2146	SYP1 endocytic adapter complex	S000218223	P	growth	GO:0040007	protein complex
CPX-2146	SYP1 endocytic adapter complex	S000218223	P	regulation of transport	GO:0051049	protein complex
CPX-2147	Ire1 serine/threonine-protein kinase/endoribonuclease complex	S000217939	C	membrane	GO:0016020	protein complex
CPX-2147	Ire1 serine/threonine-protein kinase/endoribonuclease complex	S000217939	F	ion binding	GO:0043167	protein complex
CPX-2147	Ire1 serine/threonine-protein kinase/endoribonuclease complex	S000217939	F	kinase activity	GO:0016301	protein complex
CPX-2147	Ire1 serine/threonine-protein kinase/endoribonuclease complex	S000217939	F	nuclease activity	GO:0004518	protein complex
CPX-2147	Ire1 serine/threonine-protein kinase/endoribonuclease complex	S000217939	F	transferase activity	GO:0016740	protein complex
CPX-2147	Ire1 serine/threonine-protein kinase/endoribonuclease complex	S000217939	F	unfolded protein binding	GO:0051082	protein complex
CPX-2147	Ire1 serine/threonine-protein kinase/endoribonuclease complex	S000217939	P	response to stress	GO:0006950	protein complex
CPX-2147	Ire1 serine/threonine-protein kinase/endoribonuclease complex	S000217939	P	signal transduction	GO:0007165	protein complex
CPX-2148	Phosphatidylinositol transporter complex	S000218225	C	intracellular membraneless organelle	GO:0043232	protein complex
CPX-2148	Phosphatidylinositol transporter complex	S000218225	C	lipid droplet	GO:0005811	protein complex
CPX-2148	Phosphatidylinositol transporter complex	S000218225	C	organelle	GO:0043226	protein complex
CPX-2148	Phosphatidylinositol transporter complex	S000218225	F	lipid binding	GO:0008289	protein complex
CPX-2156	Chaperonin-containing T-complex	S000218222	F	unfolded protein binding	GO:0051082	protein complex
CPX-2156	Chaperonin-containing T-complex	S000218222	P	protein folding	GO:0006457	protein complex
CPX-2225	Myosin class V complex, MYO2 variant	S000218144	F	ATP hydrolysis activity	GO:0016887	protein complex
CPX-2225	Myosin class V complex, MYO2 variant	S000218144	F	cytoskeletal protein binding	GO:0008092	protein complex
CPX-2225	Myosin class V complex, MYO2 variant	S000218144	F	hydrolase activity	GO:0016787	protein complex
CPX-2225	Myosin class V complex, MYO2 variant	S000218144	F	ion binding	GO:0043167	protein complex
CPX-2225	Myosin class V complex, MYO2 variant	S000218144	F	isomerase activity	GO:0016853	protein complex
CPX-2225	Myosin class V complex, MYO2 variant	S000218144	P	cytoskeleton-dependent intracellular transport	GO:0030705	protein complex
CPX-2225	Myosin class V complex, MYO2 variant	S000218144	P	transport	GO:0006810	protein complex
CPX-2262	26S proteasome complex	S000218145	C	cytosol	GO:0005829	protein complex
CPX-2262	26S proteasome complex	S000218145	F	ATP hydrolysis activity	GO:0016887	protein complex
CPX-2262	26S proteasome complex	S000218145	F	hydrolase activity	GO:0016787	protein complex
CPX-2262	26S proteasome complex	S000218145	F	peptidase activity	GO:0008233	protein complex
CPX-2262	26S proteasome complex	S000218145	P	catabolic process	GO:0009056	protein complex
CPX-2262	26S proteasome complex	S000218145	P	proteolysis involved in protein catabolic process	GO:0051603	protein complex
CPX-2267	SOD1-CCS1 superoxide dismutase heterodimer	S000218147	F	molecular function	GO:0003674	protein complex
CPX-2267	SOD1-CCS1 superoxide dismutase heterodimer	S000218147	P	monoatomic ion transport	GO:0006811	protein complex
CPX-2267	SOD1-CCS1 superoxide dismutase heterodimer	S000218147	P	protein maturation	GO:0051604	protein complex
CPX-2267	SOD1-CCS1 superoxide dismutase heterodimer	S000218147	P	transport	GO:0006810	protein complex
CPX-2268	TIM9-TIM10 mitochondrial intermembrane space protein transporter complex	S000218148	P	membrane organization	GO:0061024	protein complex
CPX-2268	TIM9-TIM10 mitochondrial intermembrane space protein transporter complex	S000218148	P	mitochondrion organization	GO:0007005	protein complex
CPX-2268	TIM9-TIM10 mitochondrial intermembrane space protein transporter complex	S000218148	P	transport	GO:0006810	protein complex
CPX-23	U1 small nuclear ribonucleoprotein complex	S000217805	C	nucleus	GO:0005634	protein complex
CPX-23	U1 small nuclear ribonucleoprotein complex	S000217805	C	organelle	GO:0043226	protein complex
CPX-23	U1 small nuclear ribonucleoprotein complex	S000217805	F	RNA binding	GO:0003723	protein complex
CPX-23	U1 small nuclear ribonucleoprotein complex	S000217805	P	cellular component assembly	GO:0022607	protein complex
CPX-23	U1 small nuclear ribonucleoprotein complex	S000217805	P	protein-RNA complex assembly	GO:0022618	protein complex
CPX-23	U1 small nuclear ribonucleoprotein complex	S000217805	P	protein-containing complex assembly	GO:0065003	protein complex
CPX-231	Snf1 protein kinase complex variant GAL83	S000217695	F	ion binding	GO:0043167	protein complex
CPX-231	Snf1 protein kinase complex variant GAL83	S000217695	F	kinase activity	GO:0016301	protein complex
CPX-231	Snf1 protein kinase complex variant GAL83	S000217695	F	transferase activity	GO:0016740	protein complex
CPX-231	Snf1 protein kinase complex variant GAL83	S000217695	P	growth	GO:0040007	protein complex
CPX-232	Snf1 protein kinase complex variant SIP1	S000217696	F	ion binding	GO:0043167	protein complex
CPX-232	Snf1 protein kinase complex variant SIP1	S000217696	F	kinase activity	GO:0016301	protein complex
CPX-232	Snf1 protein kinase complex variant SIP1	S000217696	F	transferase activity	GO:0016740	protein complex
CPX-232	Snf1 protein kinase complex variant SIP1	S000217696	P	biological process	GO:0008150	protein complex
CPX-2321	CIA targeting complex	S000345205	P	cellular component assembly	GO:0022607	protein complex
CPX-2371	TIM8-TIM13 mitochondrial intermembrane space protein transporter complex	S000218150	C	mitochondrion	GO:0005739	protein complex
CPX-2371	TIM8-TIM13 mitochondrial intermembrane space protein transporter complex	S000218150	C	organelle	GO:0043226	protein complex
CPX-2371	TIM8-TIM13 mitochondrial intermembrane space protein transporter complex	S000218150	P	membrane organization	GO:0061024	protein complex
CPX-2371	TIM8-TIM13 mitochondrial intermembrane space protein transporter complex	S000218150	P	mitochondrion organization	GO:0007005	protein complex
CPX-2371	TIM8-TIM13 mitochondrial intermembrane space protein transporter complex	S000218150	P	transport	GO:0006810	protein complex
CPX-24	U6 small nuclear ribonucleoprotein complex	S000217806	C	nucleus	GO:0005634	protein complex
CPX-24	U6 small nuclear ribonucleoprotein complex	S000217806	C	organelle	GO:0043226	protein complex
CPX-24	U6 small nuclear ribonucleoprotein complex	S000217806	P	RNA splicing	GO:0008380	protein complex
CPX-24	U6 small nuclear ribonucleoprotein complex	S000217806	P	mRNA processing	GO:0006397	protein complex
CPX-242	FAL1-SGD1 complex	S000217697	F	helicase activity	GO:0004386	protein complex
CPX-242	FAL1-SGD1 complex	S000217697	F	isomerase activity	GO:0016853	protein complex
CPX-242	FAL1-SGD1 complex	S000217697	P	biosynthetic process	GO:0009058	protein complex
CPX-242	FAL1-SGD1 complex	S000217697	P	rRNA processing	GO:0006364	protein complex
CPX-25	U4/U6.U5 tri-small nuclear ribonucleoprotein complex	S000217807	C	nucleus	GO:0005634	protein complex
CPX-25	U4/U6.U5 tri-small nuclear ribonucleoprotein complex	S000217807	C	organelle	GO:0043226	protein complex
CPX-25	U4/U6.U5 tri-small nuclear ribonucleoprotein complex	S000217807	P	RNA splicing	GO:0008380	protein complex
CPX-25	U4/U6.U5 tri-small nuclear ribonucleoprotein complex	S000217807	P	mRNA processing	GO:0006397	protein complex
CPX-2523	COPII vesicle coat complex	S000218116	C	endoplasmic reticulum	GO:0005783	protein complex
CPX-2523	COPII vesicle coat complex	S000218116	C	organelle	GO:0043226	protein complex
CPX-2523	COPII vesicle coat complex	S000218116	P	regulation of transport	GO:0051049	protein complex
CPX-2533	Kinetochore CCAN complex	S000345207	C	nucleus	GO:0005634	protein complex
CPX-2533	Kinetochore CCAN complex	S000345207	C	organelle	GO:0043226	protein complex
CPX-2533	Kinetochore CCAN complex	S000345207	F	DNA binding	GO:0003677	protein complex
CPX-2533	Kinetochore CCAN complex	S000345207	P	chromosome segregation	GO:0007059	protein complex
CPX-2541	MMS2-UBC13 ubiquitin ligase complex	S000218117	C	cytoplasm	GO:0005737	protein complex
CPX-2541	MMS2-UBC13 ubiquitin ligase complex	S000218117	F	acyltransferase activity	GO:0016746	protein complex
CPX-2541	MMS2-UBC13 ubiquitin ligase complex	S000218117	F	transferase activity	GO:0016740	protein complex
CPX-2541	MMS2-UBC13 ubiquitin ligase complex	S000218117	P	RNA catabolic process	GO:0006401	protein complex
CPX-2541	MMS2-UBC13 ubiquitin ligase complex	S000218117	P	catabolic process	GO:0009056	protein complex
CPX-2541	MMS2-UBC13 ubiquitin ligase complex	S000218117	P	nucleobase-containing compound catabolic process	GO:0034655	protein complex
CPX-2566	Nucleosome, variant HTA1-HTB2	S000218118	C	nucleus	GO:0005634	protein complex
CPX-2566	Nucleosome, variant HTA1-HTB2	S000218118	C	organelle	GO:0043226	protein complex
CPX-2566	Nucleosome, variant HTA1-HTB2	S000218118	P	chromatin organization	GO:0006325	protein complex
CPX-2581	2-(3-amino-3-carboxypropyl)histidine synthase complex	S000345846	C	cytoplasm	GO:0005737	protein complex
CPX-2581	2-(3-amino-3-carboxypropyl)histidine synthase complex	S000345846	F	transferase activity	GO:0016740	protein complex
CPX-2581	2-(3-amino-3-carboxypropyl)histidine synthase complex	S000345846	F	transferase activity, transferring alkyl or aryl (other than methyl) groups	GO:0016765	protein complex
CPX-2581	2-(3-amino-3-carboxypropyl)histidine synthase complex	S000345846	P	peptidyl-amino acid modification	GO:0018193	protein complex
CPX-26	U2 small nuclear ribonucleoprotein complex	S000217808	C	nucleus	GO:0005634	protein complex
CPX-26	U2 small nuclear ribonucleoprotein complex	S000217808	C	organelle	GO:0043226	protein complex
CPX-26	U2 small nuclear ribonucleoprotein complex	S000217808	F	RNA binding	GO:0003723	protein complex
CPX-26	U2 small nuclear ribonucleoprotein complex	S000217808	P	RNA splicing	GO:0008380	protein complex
CPX-26	U2 small nuclear ribonucleoprotein complex	S000217808	P	cellular component assembly	GO:0022607	protein complex
CPX-26	U2 small nuclear ribonucleoprotein complex	S000217808	P	mRNA processing	GO:0006397	protein complex
CPX-26	U2 small nuclear ribonucleoprotein complex	S000217808	P	protein-RNA complex assembly	GO:0022618	protein complex
CPX-26	U2 small nuclear ribonucleoprotein complex	S000217808	P	protein-containing complex assembly	GO:0065003	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	C	nucleus	GO:0005634	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	C	organelle	GO:0043226	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	F	DNA binding	GO:0003677	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	F	RNA binding	GO:0003723	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	F	nucleotidyltransferase activity	GO:0016779	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	F	transferase activity	GO:0016740	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	P	DNA-templated transcription	GO:0006351	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	P	DNA-templated transcription initiation	GO:0006352	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	P	DNA-templated transcription termination	GO:0006353	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	P	biosynthetic process	GO:0009058	protein complex
CPX-2660	DNA-directed RNA polymerase III complex	S000218119	P	transcription by RNA polymerase III	GO:0006383	protein complex
CPX-2662	DNA-directed RNA polymerase II complex	S000218120	C	nucleus	GO:0005634	protein complex
CPX-2662	DNA-directed RNA polymerase II complex	S000218120	C	organelle	GO:0043226	protein complex
CPX-2662	DNA-directed RNA polymerase II complex	S000218120	F	DNA binding	GO:0003677	protein complex
CPX-2662	DNA-directed RNA polymerase II complex	S000218120	F	RNA binding	GO:0003723	protein complex
CPX-2662	DNA-directed RNA polymerase II complex	S000218120	F	nucleotidyltransferase activity	GO:0016779	protein complex
CPX-2662	DNA-directed RNA polymerase II complex	S000218120	F	transferase activity	GO:0016740	protein complex
